target,xmid,dose,K,r,x_2,y_21,B0_21,maxB1,maxB2,maxB3,minB1,minB2,minB3,sp_survival
B0,5.0,12.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.03269397877299594,0.8263453824931394,0.0,1.5542356941051732e-7,0.8249673488393526,0.0,0.0,1
B0,5.0,13.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.02200074998987157,0.8263411662173015,0.0,1.1004978864643415e-7,0.8237899232578388,0.0,0.0,1
B0,5.0,14.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.015227825191853091,0.826344661554124,0.0,1.0642943786657117e-7,0.8245920572009219,0.0,0.0,1
B0,5.0,15.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.010803248275026538,0.8263455599727275,0.0,3.407289256541388e-8,0.8246996071147408,0.0,0.0,1
B0,5.0,16.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.007832527314995168,0.8263446845343484,0.0,6.57765364594739e-8,0.8245022711083384,0.0,0.0,1
B0,5.0,17.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.005788883351797659,0.8263445410115785,0.0,8.783357752597196e-8,0.8245593739561351,0.0,0.0,1
B0,5.0,18.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.004352251955128346,0.8263447669481364,0.0,6.590420237227721e-8,0.8245041514725885,0.0,0.0,1
B0,5.0,19.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0033226028828809893,0.8263446669033797,0.0,2.863385875866323e-10,0.8246066999610524,0.0,0.0,1
B0,5.0,20.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0025717000771770487,0.8263421983915595,0.0,1.5947653092953193e-7,0.824000762492601,0.0,0.0,1
B0,5.0,21.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.002015419947345151,0.8263420405057968,0.0,1.7104594474480588e-6,0.8250747317748869,0.0,0.0,1
B0,5.0,22.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.001597414190683744,0.8263496813678927,0.0,0.0,0.8250674654150789,0.0,0.0,1
B0,5.0,23.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0012792169803014376,0.8263428695609298,0.0,0.0,0.8241342191798735,0.0,0.0,1
B0,5.0,24.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0010341120225741153,0.8263446164095671,0.0,0.0,0.8245173832838067,0.0,0.0,1
B0,5.0,25.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0008432477860225448,0.8263454218159852,0.0,0.0,0.8246533770259203,0.0,0.0,1
B0,5.0,26.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0006931276971332439,0.8263433040150381,0.0,6.742366811808063e-9,0.824449446628565,0.0,0.0,1
B0,5.0,27.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.000573958921615262,0.8263445558539826,0.0,1.2050119652923672e-7,0.8246928711231538,0.0,0.0,1
B0,5.0,28.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.00047854766082094653,0.8263446650939563,0.0,0.0,0.8245913385783242,0.0,0.0,1
B0,5.0,29.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0004015485417474552,0.8263447306786055,0.0,0.0,0.8246985333137508,0.0,0.0,1
B0,5.0,30.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0003389472263220361,0.8263455349469163,0.0,0.0,0.8249804219195918,0.0,0.0,1
B0,5.0,31.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.00028769898731444664,0.826345533240868,0.0,0.0,0.8249800781363452,0.0,0.0,1
B0,5.0,32.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.00024547307808216585,0.8263359172776591,0.0,1.9424082002070634e-7,0.8250852028981167,0.0,0.0,1
B0,5.0,33.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.00021046981926366596,0.8263282539043729,0.0,7.193764007591762e-7,0.824973074073576,0.0,0.0,1
B0,5.0,34.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.00018128828915086473,0.8263383158784767,0.0,6.831926449072148e-7,0.8251191029451006,0.0,0.0,1
B0,5.0,35.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.00015682963940424053,0.8263428140476039,0.0,0.0,0.8240463601836406,0.0,0.0,1
B0,5.0,36.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.000136225765363283,0.8263449261272133,0.0,0.0,0.8245165544366111,0.0,0.0,1
B0,5.0,37.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.00011878620660214274,0.8263425401200579,0.0,0.0,0.8253060054493688,0.0,0.0,1
B0,5.0,38.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.00010395828201028684,0.8263447176561499,0.0,0.0,0.8244998423162041,0.0,0.0,1
B0,5.0,39.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,9.129692031770482e-5,0.8263446246239388,0.0,0.0,0.8245149434533521,0.0,0.0,1
B0,5.0,40.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,8.044165458532378e-5,0.8263445695636337,0.0,0.0,0.824538775896305,0.0,0.0,1
B0,5.0,41.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,7.109895330918581e-5,0.82634452982174,0.0,0.0,0.8246620365948518,0.0,0.0,1
B0,5.0,42.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,6.302855761176998e-5,0.8263446889133564,0.0,0.0,0.8245023275974545,0.0,0.0,1
B0,5.0,43.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,5.6032847766835175e-5,0.8263447418282783,0.0,0.0,0.8245089870561305,0.0,0.0,1
B0,5.0,44.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,4.9948516409119057e-5,0.8263447927030558,0.0,0.0,0.8245026083406766,0.0,0.0,1
B0,5.0,45.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,4.464000980705292e-5,0.826349718850361,0.0,1.0146970893710346e-8,0.8250749269999211,0.0,0.0,1
B0,5.0,46.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,3.9994332900964794e-5,0.8263449579717943,0.0,0.0,0.8245225762301307,0.0,0.0,1
B0,5.0,47.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,3.591691258993003e-5,0.8263445205431732,0.0,0.0,0.8245923326620471,0.0,0.0,1
B0,5.0,48.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,3.232828691196495e-5,0.8263446754149772,0.0,0.0,0.824625818950379,0.0,0.0,1
B0,5.0,49.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.9161442318794043e-5,0.8263446747363155,0.0,0.0,0.8245515236627062,0.0,0.0,1
B0,5.0,50.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635966219444281e-5,0.8263500523503188,0.0,0.0,0.8251368047585083,0.0,0.0,1
B0,5.0,51.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.3874780692553056e-5,0.8263414785227173,0.0,0.0,0.8236575171445109,0.0,0.0,1
B0,5.0,52.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.1665759463091154e-5,0.826343566064455,0.0,0.0,0.8244955211705428,0.0,0.0,1
B0,5.0,53.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.969752279216699e-5,0.82634157152726,0.0,0.0,0.8237061207753543,0.0,0.0,1
B0,5.0,54.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.794000047182657e-5,0.8263409279712589,0.0,0.0,0.823336695156771,0.0,0.0,1
B0,5.0,55.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.6367338369635118e-5,0.8263422389660751,0.0,0.0,0.8240177989101812,0.0,0.0,1
B0,5.0,56.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.4957244937174842e-5,0.8263446794485844,0.0,0.0,0.8245453225198337,0.0,0.0,1
B0,5.0,57.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.3690448346830427e-5,0.8263446653796094,0.0,0.0,0.8245819982723672,0.0,0.0,1
B0,5.0,58.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.2550244001133287e-5,0.8263451904512015,0.0,0.0,0.8249093914367922,0.0,0.0,1
B0,5.0,59.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1522116138193815e-5,0.8263355059405462,0.0,6.933324612469285e-7,0.825079297550343,0.0,0.0,1
B0,5.0,60.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.059342040286648e-5,0.8263445306310775,0.0,0.0,0.8247585275382124,0.0,0.0,1
B0,5.0,61.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,9.753116751120947e-6,0.8263449577679269,0.0,0.0,0.8244099166226637,0.0,0.0,1
B0,5.0,62.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,8.991544046237816e-6,0.8263451400539769,0.0,0.0,0.8249139989989138,0.0,0.0,1
B0,5.0,63.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,8.300229298883422e-6,0.8263447540330812,0.0,0.0,0.8247195360952306,0.0,0.0,1
B0,5.0,64.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,7.671725783091655e-6,0.826324116948457,0.0,7.347089930010474e-7,0.8249057376861243,0.0,0.0,1
B0,5.0,65.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,7.0994752921040335e-6,0.8263431365829129,0.0,0.0,0.824357938607449,0.0,0.0,1
B0,5.0,66.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,6.577690632895035e-6,0.8263315836820965,0.0,7.073691589635219e-7,0.825022293211736,0.0,0.0,1
B0,5.0,67.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,6.1012551359697315e-6,0.8263316268233275,0.0,2.0055353682864335e-7,0.8250229278177996,0.0,0.0,1
B0,5.0,68.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,5.6656365090496656e-6,0.8263443991780026,0.0,0.0,0.8245749756387113,0.0,0.0,1
B0,5.0,69.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,5.2668128143240225e-6,0.8263447864532539,0.0,0.0,0.8245028840724521,0.0,0.0,1
B0,5.0,70.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,4.901208718647283e-6,0.8263405396036665,0.0,0.0,0.8234591369502734,0.0,0.0,1
B0,5.0,71.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,4.565640469996582e-6,0.8263450170115626,0.0,0.0,0.8248717262371814,0.0,0.0,1
B0,5.0,72.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,4.257268304093e-6,0.8263446480085693,0.0,0.0,0.8247651497116681,0.0,0.0,1
B0,5.0,73.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,3.973555192286964e-6,0.8263447599164013,0.0,0.0,0.8245055091823708,0.0,0.0,1
B0,5.0,74.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,3.712231013595125e-6,0.8263448059822862,0.0,0.0,0.8245023997132543,0.0,0.0,1
B0,5.0,75.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,3.4712613765861377e-6,0.8263447683532092,0.0,0.0,0.8245044023741899,0.0,0.0,1
B0,5.0,76.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,3.2488204358416465e-6,0.8263447679583431,0.0,0.0,0.8245044438102852,0.0,0.0,1
B0,5.0,77.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,3.0432671471772244e-6,0.826344683560632,0.0,0.0,0.8245395298488096,0.0,0.0,1
B0,5.0,78.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.8531244891176966e-6,0.8263446722583386,0.0,0.0,0.8246188828302408,0.0,0.0,1
B0,5.0,79.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.677061248070849e-6,0.8263456190422749,0.0,0.0,0.8247197926925898,0.0,0.0,1
B0,5.0,80.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.5138760235123174e-6,0.8263391680305524,0.0,1.8944450872538284e-7,0.8251309639255612,0.0,0.0,1
B0,5.0,81.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.3624831591495537e-6,0.8263446476125592,0.0,0.0,0.8247655819204486,0.0,0.0,1
B0,5.0,82.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.221900348009089e-6,0.8263447370503996,0.0,0.0,0.8247043735096323,0.0,0.0,1
B0,5.0,83.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.091237694952094e-6,0.8263446865753606,0.0,0.0,0.8246450393822309,0.0,0.0,1
B0,5.0,84.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.969688050312495e-6,0.8263447070085249,0.0,0.0,0.8246733897457681,0.0,0.0,1
B0,5.0,85.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.856518454033062e-6,0.8263411537338956,0.0,0.0,0.823475384132695,0.0,0.0,1
B0,5.0,86.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.751062551564909e-6,0.8263413468803557,0.0,0.0,0.8235861340107753,0.0,0.0,1
B0,5.0,87.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.6527138614903894e-6,0.8263446792872318,0.0,0.0,0.8245454610914656,0.0,0.0,1
B0,5.0,88.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.5609197908253908e-6,0.8263450392760154,0.0,0.0,0.8245404468803506,0.0,0.0,1
B0,5.0,89.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.4751763076693155e-6,0.8263447587700526,0.0,0.0,0.8247235343410124,0.0,0.0,1
B0,5.0,90.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.3950231926468285e-6,0.8263429278235396,0.0,0.0,0.8242856741729776,0.0,0.0,1
B0,5.0,91.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.3200398007162466e-6,0.8263446656612857,0.0,0.0,0.824575816175557,0.0,0.0,1
B0,5.0,92.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.2498412736498568e-6,0.8263423972189626,0.0,0.0,0.8240836215071002,0.0,0.0,1
B0,5.0,93.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.184075151027954e-6,0.8263258073096015,0.0,2.09295010570441e-7,0.8249368056687437,0.0,0.0,1
B0,5.0,94.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1224183341048329e-6,0.8263429768346734,0.0,0.0,0.8243029762015202,0.0,0.0,1
B0,5.0,95.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.064574362548554e-6,0.8263454776764423,0.0,0.0,0.8246718176737556,0.0,0.0,1
B0,5.0,96.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.0102709689516784e-6,0.8263446652940105,0.0,0.0,0.824591678536972,0.0,0.0,1
B0,5.0,97.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,9.592578802629904e-7,0.8263446698740889,0.0,0.0,0.8245605537669672,0.0,0.0,1
B0,5.0,98.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,9.113048389905249e-7,0.8263446918791393,0.0,0.0,0.8246524152592094,0.0,0.0,1
B0,5.0,99.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,8.661998202504322e-7,0.8263449254846803,0.0,0.0,0.8245164302555289,0.0,0.0,1
B0,5.0,100.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,8.237474235497037e-7,0.8263367030173872,0.0,1.9309213222488637e-7,0.8250963905653941,0.0,0.0,1
B0,10.0,0.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
B0,10.0,1.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6359662194442803,0.3310281611192684,0.07919936094682396,0.19046950796444484,0.3288733235321146,0.07799170267672056,0.1893322070453951,3
B0,10.0,2.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635149331320452,0.33104893643436767,0.07917510044812336,0.19049578336674294,0.32889355304911255,0.07796732458872137,0.18935802553042458,3
B0,10.0,3.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.629602644679903,0.3311903824389511,0.07901036359160252,0.19067425156635998,0.3290312702930943,0.07780179258874825,0.18953338376540532,3
B0,10.0,4.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6092736172656745,0.33171449537160747,0.07840650640183079,0.19132922022844534,0.32954137351792645,0.07719501906465998,0.19017685343321805,3
B0,10.0,5.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.5561140161032485,0.3331283112769499,0.07682704978359181,0.19304878006399442,0.3309157294707296,0.07560751130108502,0.19186545604153837,3
B0,10.0,6.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.445806653713698,0.3362713369792546,0.07354955610765702,0.19665037093049492,0.33396523408339435,0.07231016307430856,0.19539746656121962,3
B0,10.0,7.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.256707713669964,0.34240847323810464,0.06793455507759906,0.20293475203315633,0.3399088134892106,0.06664865722353293,0.20153877223913222,3
B0,10.0,8.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.9854125836846792,0.35335550585621117,0.059896933078206566,0.2121988894249842,0.3504353263713062,0.05850722577141656,0.2105204344656435,3
B0,10.0,9.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.657346213498026,0.37152326018814696,0.050236069090841245,0.22374604253989813,0.3677344629597792,0.04860101245286766,0.2214715945117194,3
B0,10.0,10.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.3179962895532376,0.4004189738194459,0.04053950730994221,0.23577707521058078,0.3938165636268582,0.03806710968727429,0.2316687387745347,3
B0,10.0,11.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.0097615328447216,0.5587143708031819,0.1222956877702436,0.3372068159389595,0.23516329779522227,0.002352570283593672,0.1335497998456019,3
B0,10.0,12.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.7556624905703822,0.8263458142502412,0.4354591419641212,0.3817551238114272,0.006384131245246223,0.0,0.0,1
B0,10.0,13.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.5593107852453728,0.8263445105689421,0.0,8.65569739685321e-8,0.8245604222966771,0.0,0.0,1
B0,10.0,14.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.4132789890481505,0.826344632752678,0.0,1.3129745572012216e-7,0.8247619634242013,0.0,0.0,1
B0,10.0,15.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.3067336819323898,0.8263420780326027,0.0,1.1055971494191965e-8,0.8239539326737998,0.0,0.0,1
B0,10.0,16.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.2295009280279646,0.8263446010488361,0.0,7.179996617966016e-8,0.8245130062891225,0.0,0.0,1
B0,10.0,17.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.1734368811741154,0.8263445518873097,0.0,8.024619765358182e-8,0.8245369350980666,0.0,0.0,1
B0,10.0,18.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.13249070044886502,0.8263446650316841,0.0,8.593127653529054e-8,0.8245398496051638,0.0,0.0,1
B0,10.0,19.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.10232497194814624,0.826341274645665,0.0,9.184437729994808e-9,0.8235499852836589,0.0,0.0,1
B0,10.0,20.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.07987856300322652,0.8263450619441454,0.0,1.6703090246008434e-8,0.8248839019976535,0.0,0.0,1
B0,10.0,21.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.063000213883615,0.826345270081156,0.0,3.9465218117343266e-8,0.8246047722480189,0.0,0.0,1
B0,10.0,22.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.050174671143819634,0.8263454897739183,0.0,3.4976446404121925e-8,0.8246758181361472,0.0,0.0,1
B0,10.0,23.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.040328247448251656,0.8263446726901064,0.0,0.0,0.8245411052564681,0.0,0.0,1
B0,10.0,24.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.03269397877299594,0.8263453824931394,0.0,1.5542356941051732e-7,0.8249673488393526,0.0,0.0,1
B0,10.0,25.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.02671896184080051,0.826344695349798,0.0,3.5563242513121584e-9,0.8246649942955846,0.0,0.0,1
B0,10.0,26.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.02200074998987157,0.8263411662173015,0.0,1.1004978864643415e-7,0.8237899232578388,0.0,0.0,1
B0,10.0,27.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.018243543121334187,0.8263425188412894,0.0,1.230773418459897e-8,0.8241338987655823,0.0,0.0,1
B0,10.0,28.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.015227825191853091,0.826344661554124,0.0,1.0642943786657117e-7,0.8245920572009219,0.0,0.0,1
B0,10.0,29.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.012789158814515752,0.826345266298602,0.0,1.8067030693774487e-7,0.8249260386202178,0.0,0.0,1
B0,10.0,30.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.010803248275026538,0.8263455599727275,0.0,3.407289256541388e-8,0.8246996071147408,0.0,0.0,1
B0,10.0,31.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.009175323625492709,0.8263454070329779,0.0,3.700346183826854e-8,0.8246486143092606,0.0,0.0,1
B0,10.0,32.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.007832527314995168,0.8263446845343484,0.0,6.57765364594739e-8,0.8245022711083384,0.0,0.0,1
B0,10.0,33.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.006718404933796575,0.8263446217990101,0.0,7.273962480375352e-8,0.8245150887291668,0.0,0.0,1
B0,10.0,34.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.005788883351797659,0.8263445410115785,0.0,8.783357752597196e-8,0.8245593739561351,0.0,0.0,1
B0,10.0,35.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.005009309491739842,0.8263448337339043,0.0,5.8274436020274756e-8,0.824502993756935,0.0,0.0,1
B0,10.0,36.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.004352251955128346,0.8263447669481364,0.0,6.590420237227721e-8,0.8245041514725885,0.0,0.0,1
B0,10.0,37.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.003795855957785463,0.8263447464682768,0.0,6.902986410273546e-8,0.8245074317182519,0.0,0.0,1
B0,10.0,38.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0033226028828809893,0.8263446669033797,0.0,2.863385875866323e-10,0.8246066999610524,0.0,0.0,1
B0,10.0,39.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.002918368065579497,0.8263446700564343,0.0,1.1358174109697607e-7,0.8246153724398574,0.0,0.0,1
B0,10.0,40.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0025717000771770487,0.8263421983915595,0.0,1.5947653092953193e-7,0.824000762492601,0.0,0.0,1
B0,10.0,41.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0022732657299685734,0.8263409807489935,0.0,5.437789625486119e-6,0.8251306189866596,0.0,0.0,1
