target,asymptote,dose,K,r,x_2,y_21,B0_21,maxB1,maxB2,maxB3,minB1,minB2,minB3,sp_survival
y,0.3,97.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,3.6052385002579e-6,2.635992579106475,0.291413831466691,0.25824688216225417,0.025446832961277418,0.28987949109998473,0.2573559172976187,0.02426596359364665,3
y,0.3,98.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,3.59204683322004e-6,2.635992579106475,0.2917371497925395,0.25923336449641493,0.024893817869652266,0.28964299882072136,0.2581949419560765,0.02328921660713802,3
y,0.3,99.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,3.579596234037325e-6,2.635992579106475,0.29222251259579846,0.2602240852234856,0.024507883324166965,0.2894180035087671,0.25892925894251284,0.022359913634750667,3
y,0.3,100.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,3.5678401094350057e-6,2.635992579106475,0.29286776170845286,0.26116639235020545,0.02432465649794961,0.2892042843534779,0.25955777306904976,0.021476000182347993,3
y,0.4,0.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,0.4,1.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426734461966e-5,2.635992579106475,0.33102749081382415,0.07920014399982536,0.19046866009740615,0.32887267092910755,0.0779924894940699,0.18933137385113785,3
y,0.4,2.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426073347996e-5,2.635992579106475,0.33102748998804976,0.07920014894544794,0.19046865549508388,0.3288726701073505,0.07799249436724964,0.1893313695504473,3
y,0.4,3.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.110742157351123e-5,2.635992579106475,0.3310274825271692,0.07920018173091539,0.19046862558290228,0.32887266294189266,0.07799252706429448,0.1893313399633027,3
y,0.4,4.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107404917770189e-5,2.635992579106475,0.33102745544112205,0.07920030284730589,0.19046851495779502,0.32887263706840286,0.07799264831060182,0.18933123056111245,3
y,0.4,5.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.110736011189413e-5,2.635992579106475,0.3310273825131397,0.07920062920034525,0.19046821680583495,0.3288725677082952,0.0779929741597188,0.1893309364637466,3
y,0.4,6.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107260926921709e-5,2.635992579106475,0.3310272211822619,0.07920135162189418,0.19046755698746076,0.3288724138462333,0.07799369600422212,0.18933028527534732,3
y,0.4,7.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107068344623188e-5,2.635992579106475,0.3310269083099837,0.07920275414807242,0.19046627609942243,0.3288721151863835,0.0779950974623196,0.18932902091246173,3
y,0.4,8.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.110672801018994e-5,2.635992579106475,0.3310263549609787,0.0792052329741588,0.19046401196909127,0.32887158675224637,0.07799757411358069,0.18932678634255573,3
y,0.4,9.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1106167699405887e-5,2.635992579106475,0.33102544381086335,0.07920931439217269,0.1904602845612894,0.3288707171590597,0.0780016519851945,0.18932310711204303,3
y,0.4,10.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1105294812073103e-5,2.635992579106475,0.33102402417132476,0.07921567353832175,0.19045447644742797,0.32886936237789127,0.07800800557272196,0.18931737471497567,3
y,0.4,11.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.110399390955287e-5,2.635992579106475,0.3310219081320273,0.07922515248610396,0.19044581885588296,0.3288673428105124,0.07801747656254834,0.18930882961161885,3
y,0.4,12.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1102124322144933e-5,2.635992579106475,0.3310188662753235,0.0792387793330592,0.1904333731049038,0.32886443932043724,0.07803109179055837,0.18929654557950276,3
y,0.4,13.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1099517861821844e-5,2.635992579106475,0.33101462407472,0.07925778458312702,0.19041601459665786,0.3288603904061595,0.07805008112654044,0.18927941261687703,3
y,0.4,14.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1095976687656833e-5,2.635992579106475,0.33100879221194934,0.07928352164755956,0.19039224692209808,0.32885498347394093,0.07807593765699512,0.18925624295436458,3
y,0.4,15.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1091271385128989e-5,2.635992579106475,0.33100118960109964,0.07931797460537776,0.19036103846877098,0.3288475669852952,0.07811022101057769,0.18922515104088788,3
y,0.4,16.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1085139336212363e-5,2.635992579106475,0.33099118797196014,0.07936279077384722,0.1903201033402996,0.32883801996438444,0.07815500042722655,0.18918474778696456,3
y,0.4,17.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1077283474413337e-5,2.635992579106475,0.330978359693131,0.07942027930913723,0.19026759160373524,0.32882577407309804,0.07821244276615508,0.18913291837595317,3
y,0.4,18.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1067371537111096e-5,2.635992579106475,0.3309621503256598,0.07949293262078475,0.19020122514866636,0.32881029930393496,0.07828503902686329,0.1890674143757522,3
y,0.4,19.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1055035945749181e-5,2.635992579106475,0.33094194040436953,0.07958353611692699,0.19011845796004065,0.32879100377225284,0.07837557346220014,0.18898572191715257,3
y,0.4,20.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1039874461296262e-5,2.635992579106475,0.3309170435209283,0.0796951778481565,0.19001646563205482,0.3287672317302776,0.07848713370306178,0.18888505339928915,3
y,0.4,21.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1021451776165213e-5,2.635992579106475,0.33088670474849674,0.07983125415137717,0.18989214132891902,0.3287382631717788,0.07862311641689698,0.18876234092319458,3
y,0.4,22.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.0999302212198018e-5,2.635992579106475,0.33085010241835894,0.07999547280182287,0.18974209048576554,0.32870331222890203,0.07878723062456708,0.1886142329242304,3
y,0.4,23.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.0972933694680485e-5,2.635992579106475,0.33080634500046935,0.08019185065459024,0.18956263342485524,0.3286615304123665,0.07898349819428438,0.18843709419728813,3
y,0.4,24.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.0941833161577599e-5,2.635992579106475,0.3307544755410018,0.08042470795901485,0.18934980824069803,0.3286120068818966,0.0792162462660733,0.1882270087961182,3
y,0.4,25.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.0905473542046622e-5,2.635992579106475,0.3306934682532962,0.08069865413190942,0.18909938167513404,0.328553773765434,0.07949009713954128,0.18797978726379838,3
y,0.4,26.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.0863322395719207e-5,2.635992579106475,0.3306222321012168,0.08101857094076996,0.188806864482392,0.3284858102753066,0.07980995262563506,0.18769097674247215,3
y,0.4,27.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.081485224178849e-5,2.635992579106475,0.3305396113397631,0.0813895873563873,0.18846753233573252,0.3284070509440613,0.0801809714825402,0.18735587785792693,3
y,0.4,28.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.0759552523334316e-5,2.635992579106475,0.33044438049462327,0.08181704794584739,0.18807645940717732,0.3283163873756113,0.08060853549433633,0.18696953014479814,3
y,0.4,29.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.069694304817898e-5,2.635992579106475,0.3303352318448716,0.08230645812481842,0.18762854430466064,0.328212693635426,0.08109821469341712,0.1865268698959806,3
y,0.4,30.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.0626588626039437e-5,2.635992579106475,0.3302108203357521,0.08286346817424757,0.1871186175364523,0.32809475988525766,0.08165569988904232,0.1860227356358004,3
y,0.4,31.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.054811448907508e-5,2.635992579106475,0.3300697097793804,0.08349378001467625,0.18654139810616482,0.3279614200411891,0.08228674900940396,0.1854520047364036,3
y,0.4,32.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.046122194872699e-5,2.635992579106475,0.32991051901318774,0.08420314296745504,0.185891678668935,0.3278114441013921,0.08299707404711723,0.18480966612482352,3
y,0.4,33.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.0365703618766316e-5,2.635992579106475,0.32973198217145483,0.08499732261937011,0.18516434139649007,0.32764363568704624,0.08379225119484597,0.1840908229746057,3
y,0.4,34.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.0261457437817313e-5,2.635992579106475,0.3295329766562519,0.08588287878364854,0.18435442413901615,0.32745679503821074,0.08467766357749855,0.1832906700642877,3
y,0.4,35.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.0148498670222125e-5,2.635992579106475,0.3293123580333505,0.0868643561355145,0.1834572150582301,0.3272496782289705,0.08565844675715496,0.18240447015405184,3
y,0.4,36.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.0026969066580614e-5,2.635992579106475,0.32906899950487234,0.08794556476371429,0.1824684081094149,0.32702081943892836,0.0867393401871002,0.18142787252797984,3
y,0.4,37.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,9.89714243537821e-6,2.635992579106475,0.32859452926542976,0.08911843267686338,0.18136032653457024,0.3267695723552654,0.0879918844179463,0.18041247364185986,3
y,0.4,38.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,9.759426019164178e-6,2.635992579106475,0.32851028900384105,0.0904235497801113,0.18020153491479263,0.32649287438963875,0.08921764105965094,0.17918872602062302,3
y,0.4,39.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,9.614357278740743e-6,2.635992579106475,0.3281934375287495,0.09182668479251575,0.1789178090093589,0.32619275186178237,0.09062140207976054,0.17792024914880508,3
