target,xmid,dose,r,x_2,y_21,B0_21,meanB1,meanB2,meanB3,maxB1,maxB2,maxB3,minB1,minB2,minB3,stabilityB1,stabilityB2,stabilityB3,sp_survival
B0,8.0,16.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635702780521021,0.3299696443950159,0.07859489913371931,0.1898951290273439,0.32996964439501536,0.07859489913371931,0.18989512902734457,0.32996964439501536,0.07859489913371931,0.18989512902734457,-1.683573423085064e-15,-0.0,-3.5105363254364585e-15,3
B0,8.0,17.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6355219292067353,0.329974195185338,0.07858950626813908,0.18990089942448438,0.32997419518533644,0.07858950626813922,0.18990089942448377,0.32997419518533644,0.07858950626813922,0.18990089942448377,-4.713940572127183e-15,-1.7671828915455808e-15,-3.2178938485971067e-15,3
B0,8.0,18.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6352491463589343,0.32998106049286935,0.07858137206553943,0.1899096032656567,0.3299810604928692,0.0785813720655399,0.1899096032656575,0.3299810604928692,0.0785813720655399,0.1899096032656575,-5.050545533418118e-16,-6.0090437817146685e-15,-4.241574757434466e-15,3
B0,8.0,19.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6348470023981587,0.3299911842151886,0.07856938040082423,0.18992243514083584,0.32999118421518825,0.07856938040082415,0.189922435140835,0.32999118421518825,0.07856938040082415,0.189922435140835,-1.0100781177827155e-15,-1.0605813375915027e-15,-4.38753949723999e-15,3
B0,8.0,20.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6342661864185435,0.33000581157059106,0.07855206085566417,0.18994096911313302,0.3300058115705917,0.07855206085566463,0.18994096911313368,0.3300058115705917,0.07855206085566463,0.18994096911313368,-2.0200666930719655e-15,-5.8344834888285694e-15,-3.5096890975473137e-15,3
B0,8.0,21.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6334427081768976,0.3300265616749413,0.07852750528368642,0.18996724834269207,0.3300265616749415,0.07852750528368661,0.18996724834269302,0.3300265616749412,0.07852750528368604,0.1899672483426925,-4.0727102566584053e-16,-2.7725924875173777e-15,-3.797797083632263e-15,3
B0,8.0,22.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.63229467268554,0.330055512555688,0.07849327163097297,0.19000388861652534,0.33005551255568694,0.0784932716309728,0.19000388861652573,0.33005551255568694,0.0784932716309728,0.19000388861652573,-3.1979572978822494e-15,-2.123219400281961e-15,-2.0466406737318394e-15,3
B0,8.0,23.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.630718616435112,0.3300952999809015,0.078446274684676,0.19005419630947523,0.33009529998090226,0.0784462746846756,0.19005419630947515,0.33009529998090226,0.0784462746846756,0.19005419630947515,-2.356105564861383e-15,-5.134187586624531e-15,-4.3844976947287397e-16,3
B0,8.0,24.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6285854145536316,0.3301492315734022,0.0783826640272273,0.19012230074833764,0.33014923157340376,0.07838266402722696,0.19012230074833872,0.33014923157340376,0.07838266402722696,0.19012230074833872,-4.711441365549108e-15,-4.252431049309383e-15,-5.697805239081688e-15,3
B0,8.0,25.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6257357986430256,0.33022141778301806,0.07829769038121588,0.19021330011377502,0.33022141778301795,0.0782976903812154,0.1902133001137742,0.33022141778301795,0.0782976903812154,0.1902133001137742,-3.364579605150292e-16,-6.208192168831316e-15,-4.380830284180908e-15,3
B0,8.0,26.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6219755688935593,0.33031692140749697,0.07818556283782772,0.19033341879891683,0.33031692140749686,0.078185562837828,0.1903334187989175,0.33031692140749686,0.078185562837828,0.1903334187989175,-3.3636068134877567e-16,-3.552625980838388e-15,-3.5024524472931274e-15,3
B0,8.0,27.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.617070645046481,0.33044192748891843,0.07803930127986018,0.1904901724418217,0.33044192748891693,0.07803930127986052,0.19049017244182262,0.33044192748891665,0.07803930127985993,0.1904901724418221,-4.9655059273041235e-15,-2.6754775920013672e-15,-3.623491402528263e-15,3
B0,8.0,28.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6107421825951276,0.33060393557257295,0.07785059075008724,0.19069253454655177,0.3306039355725727,0.07785059075008725,0.19069253454655238,0.3306039355725727,0.07785059075008725,0.19069253454655238,-6.721373389172263e-16,-1.7839560315977943e-16,-3.2045351830589327e-15,3
B0,8.0,29.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.602662086361466,0.3308119765043347,0.07760964766911149,0.1909510956012857,0.3308119765043339,0.07760964766911191,0.19095109560128667,0.3308119765043332,0.07760964766911133,0.19095109560128626,-3.625626077797418e-15,-2.9303811114013695e-15,-4.14445781610258e-15,3
B0,8.0,30.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.592449384453296,0.33107685616407434,0.07730511170918206,0.19127820182659877,0.331076856164075,0.07730511170918217,0.1912782018265993,0.331076856164075,0.07730511170918217,0.1912782018265993,-2.013531710424256e-15,-1.4372351619337856e-15,-2.7590792495022102e-15,3
B0,8.0,31.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.579668079031503,0.3314114287878848,0.0769239817055083,0.19168805616296178,0.33141142878788454,0.07692398170550835,0.19168805616296242,0.3314114287878841,0.07692398170550778,0.19168805616296197,-1.6307931484690768e-15,-4.029145278769463e-15,-2.4162445574782274e-15,3
B0,8.0,32.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.5638272573511687,0.33183090281460725,0.07645161896743247,0.19219675900031719,0.3318309028146085,0.07645161896743247,0.19219675900031616,0.3318309028146085,0.07645161896743247,0.19219675900031616,-3.683086360660717e-15,-0.0,-5.347265137262896e-15,3
B0,8.0,33.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.544384408600892,0.33235318248487555,0.075871846184366,0.1928222608561806,0.33235318248487494,0.07587184618436549,0.19282226085618004,0.33235318248487494,0.07587184618436549,0.19282226085618004,-1.838649269227066e-15,-6.7727825312170025e-15,-2.8810372892714255e-15,3
B0,8.0,34.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.520753017520888,0.33299924868332337,0.07516717386241464,0.19358419441941033,0.33299924868332514,0.07516717386241446,0.19358419441941094,0.33299924868332514,0.07516717386241446,0.19358419441941094,-5.338420440765149e-15,-2.4019346602302952e-15,-3.1566675054946226e-15,3
B0,8.0,35.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.4923155475009833,0.33379358267136183,0.07431918747170636,0.1945035501515877,0.333793582671362,0.07431918747170665,0.19450355015158857,0.3337935826713617,0.07431918747170613,0.19450355015158807,-3.84590626996528e-16,-2.5894133040665845e-15,-3.4050095932287025e-15,3
B0,8.0,36.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.4584428216397973,0.33476463627284986,0.07330912537664816,0.19560215937490014,0.3347646362728486,0.07330912537664837,0.19560215937490077,0.3347646362728482,0.07330912537664784,0.19560215937490028,-4.368636803728975e-15,-2.6594220166743736e-15,-2.260171712536217e-15,3
B0,8.0,37.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.4185204888422716,0.33594535151968763,0.072118668037302,0.19690195305103722,0.3359453515196879,0.07211866803730248,0.1969019530510366,0.3359453515196879,0.07211866803730248,0.1969019530510366,-8.26813231996339e-16,-6.547526708685199e-15,-3.1034782877075536e-15,3
B0,8.0,38.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.3719826577724143,0.3373737313636644,0.07073094095143062,0.19842397465015926,0.3373737313636637,0.07073094095143086,0.19842397465015876,0.3373737313636635,0.07073094095143036,0.19842397465015812,-2.407138677884633e-15,-2.6779354219619546e-15,-4.29471326424384e-15,3
B0,8.0,39.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.318351859241764,0.3390934602216913,0.06913170630626189,0.20018714217770395,0.33909346022169257,0.06913170630626166,0.20018714217770398,0.33909346022169257,0.06913170630626166,0.20018714217770398,-3.768031042945211e-15,-3.4152122839058662e-15,-1.387521989886698e-16,3
B0,8.0,40.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.2572832864130574,0.3411545679281095,0.0673106821918646,0.2022067764781021,0.34115456792810833,0.06731068219186477,0.20220677647810312,0.341154567928108,0.0673106821918643,0.20220677647810262,-3.959490765834084e-15,-2.7430620703304058e-15,-4.024489359047393e-15,3
B0,8.0,41.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.1886098892742845,0.343614121747493,0.06526288728828823,0.20449293684558478,0.3436141217474942,0.06526288728828845,0.20449293684558603,0.3436141217474942,0.06526288728828845,0.20449293684558603,-3.3951138384430964e-15,-3.4048639084833794e-15,-6.112378733806686e-15,3
B0,8.0,42.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.112383609531415,0.34653691646669404,0.06298987046256577,0.2070486244881738,0.346536916466695,0.0629898704625658,0.20704862448817452,0.3465369164666944,0.06298987046256531,0.207048624488174,-1.9418977624136827e-15,-4.2873621358913276e-15,-2.475696115552753e-15,3
B0,8.0,43.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.028907178780195,0.3499961094810978,0.0605006589689852,0.2098679213091915,0.34999610948109916,0.06050065896898529,0.20986792130919227,0.3499961094810986,0.06050065896898482,0.20986792130919177,-3.311685898574143e-15,-3.4680428067918993e-15,-2.4925053451594607e-15,3
B0,8.0,44.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.9387508415053707,0.3540737126501768,0.05781225711777965,0.21293411805160833,0.35407371265017695,0.057812257117779674,0.21293411805160925,0.35407371265017684,0.05781225711777929,0.2129341180516088,-3.5306869616448287e-16,-3.6910445985000205e-15,-3.3888859251814156e-15,3
B0,8.0,45.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.8427493903243504,0.35886080139766807,0.05494955786806697,0.21621784896695181,0.3588608013976675,0.05494955786806706,0.2162178489669523,0.35886080139766746,0.0549495578680667,0.21621784896695187,-1.6247998702211395e-15,-2.6379076969209666e-15,-1.4719186089533263e-15,3
B0,8.0,46.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.741977070138515,0.3644572303651422,0.05194459448637944,0.2196751965367763,0.36445723036514044,0.05194459448637961,0.21967519653677567,0.36445723036514044,0.05194459448637961,0.21967519653677567,-4.877636791975452e-15,-3.2083884524728276e-15,-2.9081906030322708e-15,3
B0,8.0,47.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.6377009496068855,0.37097055297428483,0.0488351501151069,0.2232456806967012,0.37097055297428483,0.04883515011510723,0.22324568069670242,0.3709705529742842,0.048835150115106855,0.22324568069670192,-1.0794985876963656e-15,-3.968728853785893e-15,-4.444545390479754e-15,3
B0,8.0,48.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.531316682341337,0.37851373613608463,0.04566284221417703,0.2268500404088291,0.3785137361360836,0.045662842214177046,0.22685004040883042,0.37851373613608347,0.045662842214176755,0.22685004040883003,-2.9488209359240436e-15,-3.7219623183974786e-15,-4.942084107710401e-15,3
B0,8.0,49.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.4242734196349498,0.38720116326671405,0.042470883508693005,0.23038780239122197,0.3872011632667158,0.04247088350869293,0.23038780239122258,0.3872011632667158,0.04247088350869293,0.23038780239122258,-4.447654983855021e-15,-1.7985290321780953e-15,-2.6524014281946595e-15,3
