target,slope,dose,K,r,x_2,y_21,B0_21,maxB1,maxB2,maxB3,minB1,minB2,minB3,sp_survival
y,32.0,91.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,5.288457767533517e-14,2.635992579106475,0.826344268343706,0.0,0.0,0.8258166593259207,0.0,0.0,1
y,32.0,92.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,3.7277185972786535e-14,2.635992579106475,0.8263442682990886,0.0,0.0,0.8258166587927167,0.0,0.0,1
y,32.0,93.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,2.6375411380838477e-14,2.635992579106475,0.8263442683316125,0.0,0.0,0.825816658677136,0.0,0.0,1
y,32.0,94.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.8731056805419167e-14,2.635992579106475,0.8263442682696165,0.0,0.0,0.8258166589007766,0.0,0.0,1
y,32.0,95.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.3350521395307414e-14,2.635992579106475,0.8263442683000146,0.0,0.0,0.8258166590738604,0.0,0.0,1
y,32.0,96.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,9.549357211209663e-15,2.635992579106475,0.826344268321295,0.0,0.0,0.8258166589782167,0.0,0.0,1
y,32.0,97.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,6.854220950156469e-15,2.635992579106475,0.8263442683619787,0.0,0.0,0.8258166590806794,0.0,0.0,1
y,32.0,98.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,4.936500376946318e-15,2.635992579106475,0.826344268313575,0.0,0.0,0.8258166590166208,0.0,0.0,1
y,32.0,99.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,3.5671992629165294e-15,2.635992579106475,0.8263442683418,0.0,0.0,0.8258166587730882,0.0,0.0,1
y,32.0,100.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,2.586149320286251e-15,2.635992579106475,0.8263442682835609,0.0,0.0,0.8258166591864612,0.0,0.0,1
y,64.0,0.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,1.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,2.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,3.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,4.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,5.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,6.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,7.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,8.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,9.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,10.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,11.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,12.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,13.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,14.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,15.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,16.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,17.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,18.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,19.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,20.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,21.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,22.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,23.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,24.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,25.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,26.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,27.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,28.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
y,64.0,29.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.110742675578822e-5,2.635992579106475,0.3310274909040094,0.07920014392449694,0.19046866003218152,0.32887267119853064,0.0779924892022303,0.18933137399487046,3
y,64.0,30.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788155e-5,2.635992579106475,0.3310274909732977,0.07920014395544415,0.19046866001746438,0.3288726711758557,0.0779924892666807,0.18933137399372857,3
y,64.0,31.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755787652e-5,2.635992579106475,0.3310274909907085,0.07920014389549494,0.1904686600729395,0.3288726709821727,0.07799248939697188,0.18933137404011868,3
y,64.0,32.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755783849e-5,2.635992579106475,0.33102749100727874,0.07920014386743673,0.19046865995871912,0.32887267098260436,0.0779924893409268,0.18933137400770117,3
y,64.0,33.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755756862e-5,2.635992579106475,0.3310274911060533,0.07920014391739058,0.19046866012477542,0.3288726711355814,0.07799248933280083,0.18933137397062466,3
y,64.0,34.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.11074267555763e-5,2.635992579106475,0.3310274909403687,0.07920014384664784,0.19046866009610008,0.3288726711177821,0.07799248942855228,0.18933137397395589,3
y,64.0,35.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426754433387e-5,2.635992579106475,0.33102749105044715,0.07920014397988537,0.19046866012445038,0.32887267104569395,0.07799248937103466,0.1893313740012432,3
y,64.0,36.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426747567822e-5,2.635992579106475,0.33102749113545143,0.07920014391550917,0.19046866004777693,0.32887267099946194,0.07799248937558455,0.18933137388369772,3
y,64.0,37.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426708315572e-5,2.635992579106475,0.3310274909469543,0.07920014420594497,0.19046865965453533,0.32887267105272766,0.07799248962969499,0.18933137366826655,3
y,64.0,38.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.110742649416075e-5,2.635992579106475,0.3310274907504229,0.07920014577746011,0.19046865838675744,0.3288726705272202,0.077992491313281,0.1893313721857382,3
y,64.0,39.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107425376458879e-5,2.635992579106475,0.33102748909553487,0.07920015393676677,0.19046865090574447,0.328872668920303,0.07799249929271378,0.18933136500139133,3
y,64.0,40.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107419783547826e-5,2.635992579106475,0.33102747965549806,0.0792001946068795,0.1904686138660557,0.3288726601868291,0.07799254008734018,0.18933132816865136,3
y,64.0,41.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107392894873447e-5,2.635992579106475,0.331027435907748,0.07920039035892676,0.190468434819695,0.3288726186474224,0.07799273561992116,0.18933115169759934,3
y,64.0,42.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107268455547033e-5,2.635992579106475,0.33102723356838704,0.07920129674698702,0.1904676071478706,0.3288724251923754,0.07799364122430975,0.18933033467732158,3
y,64.0,43.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1106713103876699e-5,2.635992579106475,0.3310263305533709,0.07920534156823637,0.1904639128795775,0.32887156370986953,0.07799768258991187,0.1893266884347016,3
y,64.0,44.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1104319457362502e-5,2.635992579106475,0.3310224377122832,0.07922278020675334,0.19044798563772575,0.3288678481012836,0.078015106292019,0.18931096819506654,3
y,64.0,45.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1094346316703898e-5,2.635992579106475,0.3310062012699982,0.07929552039521841,0.19038154783349798,0.32885235068110985,0.07808778536657975,0.18924539384435607,3
y,64.0,46.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1054222161155311e-5,2.635992579106475,0.3309406058020002,0.07958952046147418,0.19011299086559505,0.3287897294350235,0.07838155335177693,0.1889803257694852,3
y,64.0,47.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.0899650834761305e-5,2.635992579106475,0.33068366109532815,0.08074269719428193,0.18905911507598355,0.3285444144775347,0.0795341283508474,0.18794003350276994,3
y,64.0,48.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.0348440646515937e-5,2.635992579106475,0.329699326166505,0.08514253283290019,0.1850313967150007,0.32761296653622596,0.08393759275168934,0.18395946100135105,3
y,64.0,49.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,8.715442631662379e-6,2.635992579106475,0.32597905664274485,0.10159896021549616,0.1699737672461328,0.3240860350832991,0.10040311707645842,0.1690760249121971,3
y,64.0,50.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,5.553713377894113e-6,2.635992579106475,0.3121902237679385,0.16257071060014186,0.11384110086933653,0.3108122701768022,0.16150190286162375,0.1134017388078758,3
y,64.0,51.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,2.4403917927803755e-6,2.635992579106475,0.4003573367839824,0.3146559359187061,7.513888249329976e-8,0.3999104056242238,0.31424167484234344,0.0,2
y,64.0,52.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,8.34738409536815e-7,2.635992579106475,0.826335922393873,1.6385884530481843e-6,0.0,0.8250025119673936,0.0,0.0,1
y,64.0,53.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,2.604552537575961e-7,2.635992579106475,0.8276454578764252,7.662711994825416e-8,6.814265985270698e-10,0.8262002071591074,0.0,0.0,1
y,64.0,54.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,8.004826620852071e-8,2.635992579106475,0.8278059617733149,0.0,0.0,0.8262024179268797,0.0,0.0,1
y,64.0,55.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,2.486042159268454e-8,2.635992579106475,0.8283511123092586,0.0,0.0,0.8262006310786123,0.0,0.0,1
y,64.0,56.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,7.858734668878773e-9,2.635992579106475,0.8277737315508299,0.0,0.0,0.8262019192134418,0.0,0.0,1
y,64.0,57.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,2.532817682311105e-9,2.635992579106475,0.826691235758372,0.0,0.0,0.826192586452326,0.0,0.0,1
y,64.0,58.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,8.32280280090254e-10,2.635992579106475,0.8278773469265768,3.540218139712771e-8,3.496472239620375e-8,0.8261798868751942,0.0,0.0,1
y,64.0,59.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,2.7871098934969555e-10,2.635992579106475,0.8263442303582844,0.0,0.0,0.8258177023910163,0.0,0.0,1
y,64.0,60.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,9.506266695852294e-11,2.635992579106475,0.8263442542284268,0.0,0.0,0.8258169176444136,0.0,0.0,1
y,64.0,61.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,3.3005248309263555e-11,2.635992579106475,0.8263442634067487,0.0,0.0,0.8258167405581427,0.0,0.0,1
y,64.0,62.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.16580295527084e-11,2.635992579106475,0.8263442666013697,0.0,0.0,0.825816686632922,0.0,0.0,1
y,64.0,63.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,4.186956095362618e-12,2.635992579106475,0.8263442676923642,0.0,0.0,0.8258166689134633,0.0,0.0,1
y,64.0,64.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.528182918207847e-12,2.635992579106475,0.8263442680879025,0.0,0.0,0.8258166623494386,0.0,0.0,1
y,64.0,65.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,5.665508406916771e-13,2.635992579106475,0.8263442681562917,0.0,0.0,0.8258166595351328,0.0,0.0,1
y,64.0,66.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,2.132464709059513e-13,2.635992579106475,0.826344268248228,0.0,0.0,0.8258166593846326,0.0,0.0,1
y,64.0,67.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,8.14528640464626e-14,2.635992579106475,0.8263442682857257,0.0,0.0,0.8258166589672438,0.0,0.0,1
y,64.0,68.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,3.155900637877233e-14,2.635992579106475,0.8263442682948146,0.0,0.0,0.8258166592057083,0.0,0.0,1
y,64.0,69.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.2398008448139935e-14,2.635992579106475,0.8263442683015367,0.0,0.0,0.8258166587251731,0.0,0.0,1
y,64.0,70.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,4.9365003769463356e-15,2.635992579106475,0.826344268313575,0.0,0.0,0.8258166590166208,0.0,0.0,1
y,64.0,71.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.99140419436374e-15,2.635992579106475,0.8263442682786047,0.0,0.0,0.8258166589284026,0.0,0.0,1
y,64.0,72.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,8.13605665261992e-16,2.635992579106475,0.8263442682973308,0.0,0.0,0.8258166590526292,0.0,0.0,1
y,64.0,73.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,3.365353486247323e-16,2.635992579106475,0.826344268314775,0.0,0.0,0.8258166590093937,0.0,0.0,1
y,64.0,74.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.4088464851744783e-16,2.635992579106475,0.8263442682904206,0.0,0.0,0.8258166591687903,0.0,0.0,1
y,64.0,75.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,5.967231387744481e-17,2.635992579106475,0.8263442683209872,0.0,0.0,0.8258166589864604,0.0,0.0,1
y,64.0,76.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,2.5563706907823e-17,2.635992579106475,0.8263442683445413,0.0,0.0,0.8258166590861497,0.0,0.0,1
y,64.0,77.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1073561566609851e-17,2.635992579106475,0.8263442683017143,0.0,0.0,0.8258166590587613,0.0,0.0,1
y,64.0,78.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,4.848854623129117e-18,2.635992579106475,0.8263442683017089,0.0,0.0,0.825816659058783,0.0,0.0,1
y,64.0,79.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,2.1456550001122024e-18,2.635992579106475,0.8263442683073424,0.0,0.0,0.8258166588485896,0.0,0.0,1
y,64.0,80.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,9.592560967634436e-19,2.635992579106475,0.8263442682825181,0.0,0.0,0.8258166589119272,0.0,0.0,1
y,64.0,81.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,4.3316417143741646e-19,2.635992579106475,0.8263442683073435,0.0,0.0,0.8258166588485948,0.0,0.0,1
y,64.0,82.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.9751822905288903e-19,2.635992579106475,0.8263442683068504,0.0,0.0,0.8258166593017194,0.0,0.0,1
y,64.0,83.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,9.092761996349296e-20,2.635992579106475,0.8263442683073421,0.0,0.0,0.8258166588485898,0.0,0.0,1
y,64.0,84.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,4.2249291229274464e-20,2.635992579106475,0.8263442683558914,0.0,0.0,0.8258166590739002,0.0,0.0,1
y,64.0,85.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.9809909427012157e-20,2.635992579106475,0.8263442683558876,0.0,0.0,0.8258166590739076,0.0,0.0,1
y,64.0,86.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,9.371149277750642e-21,2.635992579106475,0.826344268307347,0.0,0.0,0.8258166588485839,0.0,0.0,1
y,64.0,87.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,4.471585796828845e-21,2.635992579106475,0.8263442683558876,0.0,0.0,0.8258166590739076,0.0,0.0,1
y,64.0,88.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,2.151804037239313e-21,2.635992579106475,0.8263442682825182,0.0,0.0,0.8258166589119269,0.0,0.0,1
y,64.0,89.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.044078878932213e-21,2.635992579106475,0.8263442683558876,0.0,0.0,0.8258166590739076,0.0,0.0,1
y,64.0,90.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,5.1070855337105515e-22,2.635992579106475,0.8263442683558876,0.0,0.0,0.8258166590739076,0.0,0.0,1
y,64.0,91.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,2.5179356515433366e-22,2.635992579106475,0.8263442682825182,0.0,0.0,0.8258166589119269,0.0,0.0,1
y,64.0,92.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.2510445793870886e-22,2.635992579106475,0.8263442683558876,0.0,0.0,0.8258166590739076,0.0,0.0,1
y,64.0,93.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,6.263037732387015e-23,2.635992579106475,0.8263442682825182,0.0,0.0,0.8258166589119269,0.0,0.0,1
y,64.0,94.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,3.1587198182362903e-23,2.635992579106475,0.8263442683558876,0.0,0.0,0.8258166590739076,0.0,0.0,1
y,64.0,95.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.6046598899438215e-23,2.635992579106475,0.8263442683558876,0.0,0.0,0.8258166590739076,0.0,0.0,1
y,64.0,96.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,8.20984241526139e-24,2.635992579106475,0.8263442683558876,0.0,0.0,0.8258166590739076,0.0,0.0,1
y,64.0,97.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,4.229633552799568e-24,2.635992579106475,0.8263442683558876,0.0,0.0,0.8258166590739076,0.0,0.0,1
y,64.0,98.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,2.1939407325421165e-24,2.635992579106475,0.8263442683558876,0.0,0.0,0.8258166590739076,0.0,0.0,1
y,64.0,99.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.145621832067849e-24,2.635992579106475,0.8263442683558876,0.0,0.0,0.8258166590739076,0.0,0.0,1
y,64.0,100.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,6.021348109674607e-25,2.635992579106475,0.8263442683558876,0.0,0.0,0.8258166590739076,0.0,0.0,1
B0,0.25,0.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
B0,0.25,1.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.9156083212885133,0.3566848260236185,0.057833553217365524,0.21462960257078248,0.3536297649132375,0.056404660946337996,0.21285190258445283,3
B0,0.25,2.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.8214260751163265,0.3616064485672959,0.05505987093026295,0.2179322509641578,0.3583260717065456,0.05356707866210579,0.21600482620884537,3
B0,0.25,3.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.763296320793878,0.36490313947102726,0.053346742230018965,0.21998652837165636,0.3614692828314598,0.051812339003022116,0.21794558855278495,3
B0,0.25,4.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.7208132006590795,0.3674631924179626,0.05209904422365275,0.2214919511933576,0.36389333470135343,0.050525410721870355,0.21936502069003852,3
B0,0.25,5.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.6872065896261925,0.36957473474785907,0.051112134438785296,0.2226854893542344,0.36589318395287546,0.049506833511539027,0.2204816735487347,3
B0,0.25,6.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.6593533172125743,0.3713902082959723,0.05029491495918856,0.22367479433548879,0.36760863651823816,0.04866195224943483,0.2214051018679574,3
B0,0.25,7.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.6355447584850014,0.37299098716090195,0.04959570862858109,0.22452088241228535,0.36911937808413037,0.04793917258955172,0.22219272983417263,3
B0,0.25,8.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.6147408167514463,0.37442602073883047,0.048985330389825665,0.22526244456962202,0.3704747476340898,0.04730708330392759,0.22287894172102726,3
B0,0.25,9.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.5962598480144183,0.37573019224389187,0.04844196824960151,0.22592098172174838,0.3717070529360482,0.04674545255359492,0.2234872411383923,3
B0,0.25,10.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.5796301984470376,0.37692855932940844,0.04795211780118902,0.22651305622104972,0.3728374700905224,0.046239615678119614,0.22403287405801078,3
B0,0.25,11.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.5645116118744298,0.37803853382359887,0.04750565763686918,0.2270536447939152,0.3738812724692994,0.04577945011290015,0.22452779673151194,3
B0,0.25,12.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.5506503634861681,0.37921586731026397,0.04709572412112364,0.22755052667872955,0.37485303617149385,0.04535696380807321,0.2248911121792874,3
B0,0.25,13.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.537852090507597,0.37974498692229536,0.046410727305974085,0.22802838570862155,0.3756904400505458,0.04486854108448243,0.22540765110180372,3
B0,0.25,14.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.525964539385636,0.38085765259406706,0.04617444390669267,0.2283017199167328,0.3765962480805307,0.044482663441393,0.2256887114932884,3
B0,0.25,15.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.5148661732081163,0.38189227662342856,0.04581226685510444,0.22863618063314264,0.37746295626150417,0.044127350806974906,0.22595758083572254,3
B0,0.25,16.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.5044583980677777,0.3828574446613762,0.0455881847899114,0.22933106549759566,0.3779370021043481,0.043800924932790884,0.22621766343849561,3
